sys.exec.out.time {s},rkt.dynamics.lonx {degree},rkt.dynamics.latx {degree},rkt.dynamics.alt {m},rkt.dynamics._dvbi {m/s},rkt.dynamics._SBII[0] {1},rkt.dynamics._SBII[1] {1},rkt.dynamics._SBII[2] {1},rkt.dynamics._VBII[0] {1},rkt.dynamics._VBII[1] {1},rkt.dynamics._VBII[2] {1},rkt.dynamics.thtbdx {degree}
               173.2,   121.0165580481559,   22.26138468122405,   93062.52019834425,   1019.260208545097,   5259197.124405663,  -2878242.019079416,   2427666.760321569,   950.0462096454347,   223.6959867014457,   293.7067888139526,   74.64887360185634
               173.3,   121.0167641959548,   22.26138326629762,   93140.85315106623,   1019.733248275927,   5259292.150602734,   -2878219.64129712,   2427696.137051456,   950.4777460203944,   223.8597219571528,   293.8278013473702,   74.63193242957149
               173.4,   121.0169706647255,   22.26138184816858,   93219.21909987181,   1020.206441334729,   5259387.219957726,  -2878197.247122422,    2427725.52588031,   950.9093679991562,   224.0238347716736,   293.9487680642853,   74.61498246244831
               173.5,   121.0171774538834,   22.26138042683126,   93297.61803420912,   1020.679787447605,   5259482.332479184,  -2878174.836517556,   2427754.926803521,   951.3410753256331,   224.1883253472581,   294.0696884759593,   74.59802370133133
               173.6,   121.0173845646828,   22.26137900227989,   93376.04994348902,   1021.153286341581,   5259577.488175627,  -2878152.409444732,   2427784.339816456,   951.7728675955855,     224.35319397074,   294.1905625104506,   74.58105614257862
               173.7,    121.017591996541,   22.26137757450886,    93454.5148170758,    1021.62693774407,   5259672.687055524,   -2878129.96586613,   2427813.764914479,   952.2047443601501,   224.5184409549282,   294.3113902204846,   74.56407978521469
               173.8,   121.0177997507097,   22.26137614351269,   93533.01264428068,    1022.10074138147,   5259767.929127307,  -2878107.505743901,   2427843.202092948,   952.6367052502987,    224.684066566084,   294.4321714312703,   74.54709463349229
               173.9,   121.0180078266079,   22.26137470928582,   93611.54341437481,   1022.574696978986,   5259863.214399372,   -2878085.02904017,   2427872.651347201,    953.068749961941,   224.8500710317127,   294.5529057821055,   74.53010069086113
                 174,   121.0182162254851,   22.26137327182247,   93690.10711658187,   1023.048804261469,   5259958.542880089,  -2878062.535717042,   2427902.112672529,   953.5008781893076,   225.0164545795805,   294.6735929150705,   74.51309795554944
               174.1,   121.0184249467619,    22.2613718311169,    93768.7037400743,   1023.523062954779,   5260053.914577785,   -2878040.02573659,    2427931.58606421,   953.9330894890852,   225.1832175164077,   294.7942328592944,   74.49608642424711
               174.2,   121.0186339916903,   22.26137038716352,    93847.3332739817,   1023.997472784492,   5260149.329500747,  -2878017.499060863,   2427961.071517526,    954.365383440471,   225.3503601360133,   294.9148255787062,   74.47906609852888
               174.3,    121.018843359686,    22.2613689399568,   93925.99570738804,   1024.472033475009,   5260244.787657219,  -2877994.955651881,   2427990.569027742,   954.7977597002684,   225.5178826864694,   295.0353708157386,   74.46203698329191
               174.4,   121.0190530520028,   22.26136748949106,   94004.69102932978,   1024.946744749794,   5260340.289055421,  -2877972.395471636,   2428020.078590092,    955.230217964739,   225.6857853919108,   295.1558681989461,   74.44499908049096
               174.5,   121.0192630680605,   22.26136603576047,   94083.41922880057,   1025.421606332797,   5260435.833703538,  -2877949.818482103,   2428049.600199778,   955.6627578657861,   225.8540685130691,   295.2763175376357,   74.42795238782645
               174.6,   121.0194734091088,   22.26136457875935,   94162.18029473629,   1025.896617948315,   5260531.421609709,  -2877927.224645225,   2428079.133851996,   956.0953789711629,   226.0227323475481,   295.3967188205189,   74.41089690377953
               174.7,   121.0196840745669,    22.2613631184821,   94240.97421603836,    1026.37177931984,   5260627.052782032,  -2877904.613922916,   2428108.679541935,   956.5280808911012,   226.1917771680475,    295.517071913825,   74.39383263109018
               174.8,   121.0198950652277,   22.26136165492309,   94319.80098154768,   1026.847090169897,   5260722.727228572,  -2877881.986277066,   2428138.237264761,   956.9608632845917,    226.361203218039,   295.6373765437579,   74.37675957399694
               174.9,   121.0201063818873,   22.26136018807655,   94398.66058007721,   1027.322550220453,   5260818.444957364,  -2877859.341669538,   2428167.807015615,   957.3937258227324,   226.5310107331061,   295.7576324001766,   74.35967773188912
                 175,   121.0203180239601,   22.26135871793671,    94477.5530003747,   1027.798159193793,   5260914.205976399,  -2877836.680062175,   2428197.388789611,   957.8266681085942,   226.7011999875525,   295.8778393633794,   74.34258710472817
               175.1,   121.0205299927047,   22.26135724449783,   94556.47823115345,   1028.273916812176,   5261010.010293636,  -2877814.001416787,   2428226.982581854,   958.2596897305218,   226.8717712640249,   295.9979973536009,   74.32548769090101
               175.2,   121.0207422875325,   22.26135576775429,   94635.43626107089,   1028.749822797157,   5261105.857916981,   -2877791.30569516,   2428256.588387441,   958.6927903160254,   227.0427248219368,   296.1181061784059,   74.30837949490568
               175.3,   121.0209549096988,   22.26135428770034,   94714.42707874719,   1029.225876869552,   5261201.748854322,  -2877768.592859054,   2428286.206201441,   959.1259695221601,    227.214060902697,   296.2381655597072,   74.29126251743257
               175.4,   121.0211678586239,    22.2613528043302,   94793.45067274291,   1029.702078750009,   5261297.683113498,  -2877745.862870204,   2428315.836018896,   959.5592269806605,   227.3857797615385,    296.358175288963,   74.27413676029884
               175.5,   121.0213811355576,   22.26135131763808,   94872.50703158323,    1030.17842815923,   5261393.660702317,  -2877723.115690316,   2428345.477834837,   959.9925622886253,   227.5578816732657,   296.4781352537109,    74.2570022215473
               175.6,   121.0215947399194,   22.26134982761831,    94951.5961437365,   1030.654924817488,   5261489.681628541,  -2877700.351281072,    2428375.13164428,   960.4259750619648,   227.7303669014302,   296.5980452864724,   74.23985890426886
               175.7,   121.0218086729615,   22.26134833426509,   95030.71799763478,   1031.131568444519,   5261585.745899903,   -2877677.56960413,   2428404.797442221,   960.8594649295416,   227.9032357012837,   296.7179051810889,   74.22270680897562
               175.8,   121.0220229341027,   22.26134683757267,   95109.87258165516,   1031.608358759607,   5261681.853524089,  -2877654.770621119,   2428434.475223635,   961.2930315260128,    228.076488323962,   296.8377147129854,   74.20554593874031
               175.9,    121.022237332685,    22.2613453386243,   95188.98899261933,   1032.113888075048,   5261777.937235127,  -2877631.940383885,   2428464.138347879,   961.7553049866399,    228.243968568879,   296.9688571203669,   74.18837578639086
                 176,   121.0224522681134,   22.26134383514501,   95268.21505468711,   1032.648367626801,   5261874.137320487,  -2877609.107882179,   2428493.842355501,   962.2464198649726,   228.4061317144262,    297.111288265176,   74.17119374393418
               176.1,   121.0226675499545,   22.26134232821594,   95347.47986065876,   1033.183024219317,   5261970.386522651,  -2877586.259144237,   2428523.560604105,   962.7376411244335,   228.5686933864621,   297.2536766816208,   74.15400070251194
               176.2,   121.0228831776529,   22.26134081783095,    95426.7834009761,   1033.717857518291,   5262066.684852246,  -2877563.394130192,   2428553.293089402,   963.2289683871427,   228.7316537796741,   297.3960221174149,   74.13679967299777
               176.3,   121.0230991524818,   22.26133930398388,   95506.12566602882,   1034.252867117247,   5262163.032319851,  -2877540.512800171,   2428583.039807084,   963.7204012330451,   228.8950129176337,   297.5383243363812,   74.11959202491715
               176.4,   121.0233154738839,   22.26133778666853,   95585.50664616376,   1034.788052652858,   5262259.428936002,  -2877517.615114293,   2428612.800752825,   964.2119392106156,   229.0587709576928,   297.6805832501495,   74.10237775380737
               176.5,   121.0235321431347,   22.26133626587878,   95664.92633167934,   1035.323413803533,   5262355.874711188,  -2877494.701032655,   2428642.575922285,    964.703581904099,   229.2229281503014,   297.8227987266986,   74.08515649143676
               176.6,    121.023749159676,   22.26133474160853,   95744.38471282925,   1035.858950260075,   5262452.369655866,   -2877471.77051533,   2428672.365311111,   965.1953289466738,   229.3874847526785,   297.9649705120834,   74.06792801585082
               176.7,   121.0239665247834,   22.26133321385157,   95823.88177981786,   1036.394661709932,   5262548.913780449,  -2877448.823522364,    2428702.16891492,   965.6871799752768,   229.5524410112738,   298.1070983354935,   74.05069227280185
               176.8,   121.0241842378995,   22.26133168260165,   95903.41752280295,   1036.930547835941,   5262645.507095318,  -2877425.860013777,   2428731.986729306,    966.179134572939,    229.717797190211,   298.2491820698062,   74.03344927532899
               176.9,   121.0244023002974,   22.26133014785263,   95982.99193189014,   1037.466608318862,   5262742.149610807,  -2877402.879949568,   2428761.818749858,    966.671192318269,   229.8835535507856,   298.3912215958823,   74.01619903139705
                 177,   121.0246207114207,   22.26132860959838,   96062.60499713942,   1038.002842838912,   5262838.841337213,  -2877379.883289702,   2428791.664972143,   967.1633528279642,   230.0497103321318,   298.5332166850731,    73.9989415375783
               177.1,   121.0248394725464,   22.26132706783266,   96142.25670855958,   1038.539251076382,    5262935.58228479,  -2877356.869994127,   2428821.525391703,   967.6556157296002,   230.2162677679263,   298.6751670766536,   73.98167678092953
               177.2,    121.025058583114,   22.26132552254923,   96221.94705611374,   1039.075832711873,   5263032.372463761,  -2877333.840022764,   2428851.400004061,    968.147980616916,   230.3832261117215,   298.8170726039855,   73.96440474896266
               177.3,   121.0252780443991,   22.26132397374186,   96301.67602971941,   1039.612587425928,   5263129.211884302,  -2877310.793335512,   2428881.288804722,   968.6404470715025,   230.5505856239607,   298.9589331329654,   73.94712543388383
               177.4,   121.0254978558459,   22.26132242140439,   96381.44361924566,   1040.149514898498,   5263226.100556552,   -2877287.72989224,    2428911.19178918,    969.133014697788,   230.7183465512464,   299.1007484628171,   73.92983883235621
               177.5,   121.0257180187274,   22.26132086553055,   96461.24981450289,   1040.686614808985,   5263323.038490606,  -2877264.649652794,   2428941.108952899,   969.6256831097397,   230.8865091337707,   299.2425183635793,   73.91254494220603
               177.6,   121.0259385324866,    22.2613193061141,   96541.09460526519,   1041.223886836512,   5263420.025696523,  -2877241.552576998,   2428971.040291328,   970.1184519125065,     231.05507361619,   299.3842426281527,   73.89524376070671
               177.7,   121.0261593983994,   22.26131774314878,   96620.97798125353,   1041.761330660047,   5263517.062184324,  -2877218.438624647,   2429000.985799896,   970.6113206958989,   231.2240402515733,   299.5259210908023,   73.87793528569101
               177.8,   121.0263806159048,   22.26131617662834,   96700.89993213955,   1042.298945958258,   5263614.147963988,  -2877195.307755515,   2429030.945474013,   971.1042890467181,   231.3934092941897,   299.6675535922681,   73.86061951695963
